GISJOIN,white_pct,black_pct,hispanic_pct
G0100490960900,72.07,11.45,11.97
G0100490960500,92.95,0.43,5.32
G0101170980000,0.0,0.0,0.0
G0100490960200,87.72,0.74,7.15
G0100490961000,83.74,0.0,14.25
G0100730001902,7.18,76.16,14.16
G0100730002000,30.9,60.08,8.05
G0100730002200,6.08,91.71,0.0
G0100730002303,1.51,90.56,6.67
G0100730002305,66.53,23.24,4.92
G0100730002306,83.53,12.78,2.03
G0101170030331,87.48,8.63,3.7
G0101170030800,87.52,7.65,3.4
G0101170030315,71.72,8.63,17.66
G0501030950600,45.16,51.64,1.81
G0501030950200,56.92,41.71,1.09
G0501030950400,37.31,58.72,3.7
G0501030950500,56.06,41.58,1.92
G0500670480300,72.78,15.56,7.82
G0500670480200,63.05,22.19,1.95
G0100490961100,71.42,4.13,23.59
G0100490960800,57.06,2.24,39.14
G0100490961400,87.22,0.05,11.56
G0100490961200,87.38,1.25,6.57
G0100490961300,63.47,2.06,28.26
G0100730002900,2.43,91.72,5.19
G0100730003001,29.49,62.34,5.84
G0100730003002,2.33,92.72,3.97
G0100730003100,6.78,92.3,0.27
G0100730003300,0.0,71.34,0.53
G0100730003400,2.12,91.33,4.2
G0100850781100,3.76,95.64,0.0
G0100850780800,40.43,58.68,0.52
G0100850781200,16.63,83.37,0.0
G0100850781000,25.57,73.11,0.98
G0100730003500,12.75,83.91,1.03
G0100730003600,3.31,95.1,1.6
G0101170030607,61.21,24.64,5.16
G0101170030304,83.11,8.39,2.59
G0500670480500,83.76,0.18,0.94
G0501250010516,93.38,0.58,3.99
G0501250010106,57.56,27.33,4.18
G0501250010513,84.38,3.26,4.54
G0501250010514,86.15,7.33,5.82
G0100710950800,86.31,5.37,1.05
G0100610050100,82.47,5.74,3.65
G0100610050600,89.01,3.56,6.3
G0100610050300,83.78,11.69,4.08
G0100610050400,81.36,14.28,2.35
G0100610050500,80.27,10.5,5.0
G0100610050200,83.81,10.71,3.45
G0100730014301,51.55,47.2,0.64
G0100730003802,1.75,96.82,0.0
G0100730003803,1.74,88.5,4.64
G0100730003900,2.13,77.0,16.52
G0100730004000,6.59,83.06,8.69
G0100730004200,8.55,85.29,5.54
G0100410963900,72.68,23.21,2.31
G0100410963800,50.83,40.08,4.8
G0100410963400,67.16,30.77,1.47
G0100410963600,74.28,22.73,1.39
G0100410963700,72.09,16.07,3.22
G0100410963500,79.85,15.86,0.0
G0100450021300,84.93,11.16,1.67
G0101170030316,68.57,15.63,11.23
G0101170030305,86.36,3.08,0.88
G0501250010105,88.97,7.15,3.22
G0501250010602,85.48,6.97,3.31
G0501250010104,82.5,12.68,0.65
G0501250010601,79.04,17.59,1.52
G0501190004500,11.98,82.69,4.59
G0100730010802,99.08,0.22,0.42
G0100730012103,45.4,49.21,0.0
G0100450021102,58.1,27.55,8.16
G0100450020300,84.96,14.04,0.0
G0100450020400,87.92,7.09,4.55
G0101170030330,91.67,2.88,2.79
G0101170030306,78.75,15.13,2.72
G0100970000901,65.84,29.99,2.55
G0100970000902,74.38,18.53,0.64
G0100970000903,49.38,49.94,0.0
G0100970001001,51.19,43.59,0.87
G0501190003001,35.91,59.25,3.67
G0501190003207,56.41,24.71,5.87
G0500350030805,51.4,32.5,2.02
G0500350030804,37.83,51.09,4.06
G0100730014104,41.15,54.85,0.85
G0100730010500,18.75,69.88,8.59
G0100730014404,59.36,22.09,3.5
G0100730003200,2.89,92.05,4.61
G0100450021101,60.06,16.99,16.28
G0100450020200,91.22,4.23,0.31
G0100450020100,85.7,7.3,2.84
G0100450021200,77.09,14.6,4.19
G0100730004701,78.88,12.31,1.89
G0100970001002,57.49,36.33,0.0
G0100970001100,3.95,93.75,0.81
G0100970001302,1.18,96.86,0.0
G0100970001400,0.99,98.64,0.0
G0100970002800,55.39,43.29,0.97
G0100730014001,93.97,0.0,2.05
G0100730014410,74.94,13.96,1.52
G0100870231602,2.19,97.62,0.0
G0100870231601,15.09,82.57,1.26
G0100870231603,22.41,69.79,0.0
G0100030010904,89.62,2.5,5.88
G0501190003307,58.86,27.45,8.57
G0501190003405,78.63,8.78,0.0
G0100730011706,91.1,0.79,7.93
G0100730012701,55.8,23.73,12.12
G0100730005600,79.91,11.83,8.26
G0100550010505,93.22,1.92,0.64
G0100550010202,98.88,1.12,0.0
G0100550010504,90.55,3.16,3.84
G0100970003409,49.41,45.85,0.0
G0100970006411,64.58,30.68,1.51
G0100970006803,63.42,11.33,1.18
G0100970000801,6.97,89.98,2.93
G0100970000802,0.0,100.0,0.0
G0100890002300,60.44,18.51,15.1
G0100890002400,40.32,39.69,15.34
G0100890002501,19.84,43.29,33.01
G0100890002502,31.25,45.55,14.04
G0100830021000,40.97,51.93,5.92
G0100830020402,82.64,7.94,2.09
G0101170030211,90.52,1.85,0.0
G0100950030903,55.29,3.91,40.28
G0101210010101,70.87,12.26,5.5
G0100470956701,42.43,54.21,2.09
G0100470956702,38.8,61.2,0.0
G0100550010503,98.03,0.33,0.73
G0100550010506,97.68,0.0,1.13
G0101330965602,94.16,0.97,2.44
G0101330965601,93.86,0.0,2.65
G0100710950901,91.77,5.37,0.0
G0100970006408,71.17,19.63,8.64
G0100970003207,43.96,34.34,12.61
G0100970003206,13.85,71.07,7.5
G0100890011028,67.36,15.75,10.58
G0100890011201,60.72,35.79,2.56
G0101170030103,97.36,1.07,0.0
G0101170030900,92.43,2.9,0.48
G0101170030102,79.92,15.67,2.39
G0100890002600,83.5,12.27,1.05
G0100890002701,88.4,5.73,1.0
G0100890002721,86.67,5.84,0.9
G0101170030408,58.57,21.34,14.38
G0101170030345,79.84,3.22,12.82
G0100950030702,74.37,3.54,8.7
G0100950030904,78.53,2.85,18.58
G0100010020801,88.58,10.28,1.14
G0100710950902,92.94,2.38,2.94
G0100710950302,71.8,20.48,6.32
G0100710951102,86.36,0.1,4.68
G0100710950602,83.07,15.08,0.0
G0100890010801,77.92,15.41,2.37
G0100890011301,86.85,6.93,1.97
G0100890010304,83.78,13.74,0.59
G0101170030212,57.66,29.32,3.69
G0101170030216,86.1,7.61,0.84
G0100510030300,90.42,9.39,0.0
G0100510030600,69.02,25.4,3.44
G0100510030500,83.62,12.92,0.0
G0100810042005,78.64,12.32,2.92
G0101010005606,12.71,87.27,0.0
G0100250957601,71.78,22.66,0.62
G0100250957700,56.75,40.04,0.0
G0100210060600,92.18,2.08,5.23
G0100210060101,69.9,29.75,0.16
G0100210060500,73.48,23.13,0.23
G0100210060200,97.58,0.24,1.84
G0100210060401,90.88,5.02,3.34
G0100210060300,94.32,0.67,1.14
G0100810042002,73.13,16.29,3.59
G0100710950101,96.67,0.0,0.0
G0100710951101,94.56,0.64,0.54
G0100710950102,91.6,0.0,0.0
G0100950030803,67.22,1.33,29.81
G0100950030804,49.09,6.85,41.25
G0100890010626,65.03,27.83,3.75
G0100890010406,69.35,24.42,3.97
G0100890011025,60.72,22.34,6.81
G0101190011301,33.02,60.36,0.0
G0101190011302,24.14,73.2,0.0
G0101250011902,29.35,65.46,4.11
G0101250011402,72.09,2.1,5.5
G0100350960200,51.76,44.2,0.0
G0100730011402,97.89,0.0,0.15
G0100510030200,89.77,10.03,0.0
G0100510031300,54.18,31.24,7.07
G0100810040603,27.17,47.73,23.76
G0100810042101,62.68,31.67,1.77
G0100890011100,57.57,15.52,13.91
G0101010005409,32.77,57.73,6.14
G0101010005607,52.13,20.79,0.66
G0100890010704,61.86,31.95,2.05
G0100890011026,77.72,10.43,5.56
G0100890000503,10.29,73.47,11.13
G0100890000601,27.17,59.7,10.2
G0100890000701,21.28,68.32,8.55
G0100490960601,92.69,5.38,0.0
G0100490960401,100.0,0.0,0.0
G0100490960703,54.0,0.0,45.87
G0101030005107,83.67,5.69,7.03
G0101030005701,86.46,0.0,2.75
G0101210011100,66.3,32.95,0.0
G0101210011700,77.58,16.22,4.18
G0101210010900,66.03,30.63,1.53
G0101210011600,60.36,36.15,0.0
G0101210011400,57.44,39.35,0.0
G0100510031200,43.63,44.59,3.2
G0100510031100,73.37,13.77,4.96
G0100750030000,86.01,12.08,0.07
G0100750030200,86.52,7.85,4.56
G0100190955701,88.76,9.99,0.0
G0100890010503,61.75,25.14,3.85
G0100890010102,64.42,24.29,5.03
G0100890010631,65.51,27.47,2.83
G0100130952700,43.14,50.36,3.47
G0100130953100,27.21,72.79,0.0
G0100130953400,41.78,50.91,3.28
G0101210010700,29.66,61.59,6.97
G0101210012000,49.77,48.12,0.0
G0101210011200,27.51,70.48,0.16
G0101210010500,27.35,70.51,0.0
G0101210011000,81.03,8.63,8.73
G0101010005609,17.43,66.14,0.48
G0100150001600,71.33,17.83,7.7
G0100390961600,88.17,3.98,3.17
G0100390962100,56.06,40.54,2.18
G0100390962400,92.83,5.5,0.0
G0100890010630,72.76,20.0,0.89
G0100890010904,85.07,12.92,0.0
G0100890001404,57.44,26.97,11.29
G0100890002804,90.77,0.82,0.41
G0100890002924,85.53,2.6,2.15
G0100890010101,77.16,8.8,1.09
G0100970006702,68.57,13.11,3.23
G0100970006407,88.11,7.8,2.43
G0100970007201,87.77,0.0,5.49
G0100970007700,0.87,99.13,0.0
G0100970007400,38.44,52.48,0.0
G0101210011900,73.37,20.62,2.5
G0100910973300,47.81,52.19,0.0
G0100910973400,69.42,27.3,0.0
G0100910973100,34.71,62.51,1.43
G0100910973200,25.45,74.55,0.0
G0100810042006,77.1,19.53,1.16
G0101210011800,58.77,33.6,3.67
G0100390962600,69.1,19.89,0.33
G0100390961800,79.83,15.01,3.46
G0100390961900,79.69,13.03,3.71
G0100390962300,94.95,0.35,3.75
G0100390963000,87.05,7.4,1.7
G0100390961700,82.66,14.96,1.01
G0100390962700,64.9,34.14,0.57
G0100810041102,43.76,42.3,2.76
G0100890010405,77.38,16.4,0.44
G0100890011023,71.79,7.87,10.96
G0100890010802,87.61,9.07,0.46
G0100890010905,89.68,2.83,2.3
G0100890000203,15.08,78.64,4.38
G0100890010903,90.51,6.63,2.25
G0100330020902,89.6,0.41,5.29
G0100330020901,93.99,3.99,1.03
G0100230956700,20.93,77.27,0.0
G0100430964800,86.93,1.01,8.04
G0101070050401,25.01,74.99,0.0
G0101070050402,55.88,44.12,0.0
G0100990076102,74.58,22.59,0.0
G0100990075901,57.39,41.26,0.0
G0100990076101,85.42,3.01,1.86
G0100990075902,35.67,63.7,0.59
G0100890002912,83.94,5.51,3.7
G0101010005410,19.34,77.67,1.19
G0101010005605,21.4,73.01,2.95
G0100810042103,85.13,9.91,3.37
G0100810042008,78.36,13.39,6.91
G0100810041002,42.78,38.19,6.82
G0100810040501,84.6,0.92,1.26
G0100890010628,77.8,9.32,4.58
G0100890010703,67.75,16.13,2.54
G0100890011027,61.22,10.76,4.62
G0100130952900,36.34,52.7,1.7
G0100270958900,75.39,21.58,2.59
G0100270959200,85.95,10.49,1.4
G0100270959100,92.62,6.55,0.0
G0100970000500,1.71,95.08,0.39
G0100970003301,60.48,27.05,3.4
G0100810040602,52.43,34.3,0.55
G0100890002922,85.12,2.07,6.48
G0100890011012,85.42,5.07,0.56
G0100810040607,60.09,8.45,8.22
G0100810041101,40.55,47.25,9.5
G0100810041702,67.85,6.17,20.97
G0100890001403,33.72,58.39,4.83
G0100750030101,80.23,18.42,1.03
G0100750030102,96.67,0.36,0.61
G0100890000902,92.37,0.33,2.83
G0100890001000,84.65,1.26,5.36
G0100950030204,99.55,0.0,0.45
G0100950030102,94.13,0.0,0.0
G0100950030206,90.23,0.17,9.13
G0100950030101,94.61,0.0,5.39
G0100950030302,94.47,1.21,0.05
G0100890011013,65.48,19.16,4.29
G0100890010902,89.23,5.05,1.98
G0101170030405,64.59,29.9,4.25
G0101150040104,87.73,10.76,1.35
G0101150040105,87.15,4.01,7.27
G0101150040401,84.15,13.82,0.74
G0101150040402,85.35,0.79,10.29
G0100810041701,49.71,37.13,0.0
G0100810040904,65.14,24.3,3.71
G0100810041001,73.25,12.05,4.14
G0100810040502,51.57,29.23,1.79
G0100310011204,78.32,14.29,4.25
G0100310011205,60.88,18.2,5.11
G0100310011203,78.91,6.58,7.71
G0101310034801,10.97,77.91,1.94
G0101310034802,42.43,57.26,0.16
G0100890000702,23.79,70.92,1.03
G0100830020101,93.52,1.65,3.0
G0100830020202,91.3,2.21,1.69
G0100810041104,64.39,24.15,10.39
G0100810042104,73.23,22.61,1.19
G0100810040202,73.66,15.43,3.11
G0100310011206,54.89,21.33,15.78
G0100070010006,85.86,9.06,1.25
G0100070010011,67.39,28.08,4.53
G0100070010007,89.34,10.66,0.0
G0100070010005,89.23,4.59,5.71
G0100070010008,88.84,11.08,0.0
G0100070010009,33.64,62.18,3.71
G0100070010010,79.96,16.18,2.01
G0100890001200,1.48,92.76,5.34
G0100890010303,84.42,13.6,1.27
G0100890010629,66.39,19.68,2.96
G0100490960301,71.21,0.0,27.68
G0100330020704,83.1,7.28,7.2
G0100910973001,31.09,68.91,0.0
G0100910972901,34.37,65.07,0.0
G0100910973002,59.85,38.78,0.8
G0100910972902,32.15,55.66,12.16
G0100470956101,46.74,50.6,0.0
G0100470956102,62.34,37.66,0.0
G0100470957302,28.81,71.19,0.0
G0100830020201,80.32,4.1,12.56
G0101010005407,45.38,44.13,2.2
G0100570020100,94.48,2.84,0.0
G0100570020000,98.45,1.27,0.0
G0100570020400,93.82,1.99,1.24
G0100570020200,74.39,21.44,0.42
G0101170030215,84.25,10.35,2.15
G0101170030407,75.62,15.37,2.38
G0100570020300,73.93,21.97,0.67
G0101170030340,78.53,15.72,3.36
G0101170030341,51.85,12.35,24.8
G0101170030502,81.82,7.67,8.48
G0101170030703,76.1,20.56,0.67
G0101170030406,73.97,10.03,11.59
G0100090050200,69.46,0.8,27.13
G0101290044200,35.19,36.89,0.0
G0100810041902,81.18,17.36,0.81
G0100810041803,92.29,6.75,0.0
G0100810040401,64.65,30.41,2.6
G0100890002923,70.64,11.36,0.46
G0100890010627,67.9,19.03,5.38
G0100890010403,77.37,13.66,0.0
G0100890011024,80.11,12.38,1.57
G0100890011302,76.04,0.66,6.57
G0100950030601,95.63,0.84,2.28
G0100950030602,66.47,11.07,19.87
G0100950030502,95.55,0.71,1.97
G0100950030301,89.5,0.0,8.7
G0100890000301,17.13,72.26,6.98
G0100890000302,5.5,85.93,5.59
G0100890002200,40.97,26.79,28.4
G0101290044100,66.29,30.0,0.28
G0101290044000,82.77,15.19,0.03
G0101290043900,82.8,15.78,0.75
G0101290044300,72.0,14.98,5.4
G0100890001500,44.93,41.93,8.65
G0100890001700,94.76,3.02,0.42
G0100890001903,81.96,6.24,5.37
G0100890002000,92.43,0.0,4.95
G0100470956400,6.37,89.1,0.0
G0100810040605,87.63,11.42,0.95
G0100810041903,91.1,5.04,1.36
G0100810041901,89.05,0.0,2.44
G0100890010706,71.93,19.87,5.66
G0100890002803,75.38,9.85,5.31
G0100890011202,58.62,22.09,5.25
G0100890011203,59.34,32.62,2.76
G0100870232100,0.68,97.13,0.0
G0100130953200,54.34,44.79,0.87
G0100130953500,66.71,32.46,0.0
G0100130953000,58.97,32.58,2.18
G0100130953300,91.52,6.1,1.4
G0100470956600,14.7,83.32,1.19
G0100830020600,70.06,7.97,18.87
G0100830020700,69.04,17.54,9.99
G0100830020900,76.14,15.34,4.35
G0100470957100,23.76,74.48,0.39
G0100470957000,34.74,63.34,1.73
G0100470956300,6.37,93.21,0.28
G0100810041802,72.64,17.39,0.0
G0100810041703,62.61,21.97,4.93
G0100810041801,63.82,22.76,5.8
G0100810042009,65.76,30.94,1.34
G0100810040606,76.89,11.81,0.93
G0100890010504,65.89,26.72,2.45
G0100110952202,10.93,77.13,11.54
G0100110952201,26.78,64.97,2.71
G0100210060701,87.84,12.16,0.0
G0100210060702,90.12,9.88,0.0
G0100470957301,4.04,95.62,0.0
G0100330020703,80.13,14.84,2.17
G0100970006501,81.88,10.2,1.55
G0100470956500,2.07,96.61,0.0
G0100690040900,63.78,29.52,3.07
G0100690040100,91.3,5.02,0.57
G0100690041400,23.02,70.47,3.3
G0100690042000,83.91,9.01,4.21
G0100690041800,73.53,23.8,0.96
G0100810041103,50.61,36.12,5.41
G0100810040802,51.98,19.53,12.44
G0100810040403,82.25,4.37,4.37
G0100810040402,81.36,12.24,0.0
G0100810040201,67.05,20.87,4.3
G0100810042007,74.99,15.91,2.74
G0100810040801,84.11,4.83,2.08
G0100810040903,43.09,33.9,14.03
G0100210060403,53.37,6.49,34.29
G0100210060404,66.12,6.79,21.58
G0100210060103,77.51,8.51,11.12
G0100210060104,82.29,11.8,0.0
G0100890002722,88.86,1.88,3.66
G0100650040401,29.94,66.87,0.21
G0100650040402,14.5,85.5,0.0
G0100890002911,89.58,2.82,1.73
G0100130952800,72.07,26.09,0.0
G0100890000501,11.5,77.31,6.32
G0100890000502,12.07,79.68,1.26
G0100690041700,84.83,12.72,0.55
G0100690041600,62.85,28.93,3.16
G0101250011401,88.01,5.49,2.23
G0101250011901,48.77,40.54,5.5
G0100890002100,18.71,52.17,25.79
G0100950030701,71.61,14.72,11.88
G0100950030401,89.19,0.58,7.69
G0100690040700,40.77,46.19,7.3
G0100690041000,28.4,67.65,0.63
G0100690041100,55.97,32.83,8.53
G0100690041200,30.39,67.03,2.14
G0100690041500,20.26,78.85,0.46
G0100690042100,87.2,7.32,2.49
G1200110031207,94.42,0.73,4.52
G1200110031206,70.99,3.29,21.96
G1200110061004,40.14,18.53,28.64
G1200110070330,28.74,3.92,55.76
G1200110070327,32.58,5.16,55.8
G1200110010615,56.59,11.26,27.73
G1200710000502,2.83,72.13,24.64
G1200010000301,55.01,32.94,6.2
G1200710020700,81.65,4.42,12.27
G1200860010193,8.92,2.44,78.84
G1200860010198,19.57,12.13,55.84
G1200950014605,0.43,99.57,0.0
G1200950015103,41.5,17.36,30.83
G1200110070325,27.17,2.59,58.39
G1201050010502,81.98,3.98,5.88
G1201050015701,74.29,11.88,12.76
G1200710010801,89.12,0.0,8.47
G1200710010802,77.42,1.76,18.76
G0500450030503,58.91,24.92,4.15
G0500450030504,86.06,8.11,3.6
G1200730002512,74.9,9.09,5.43
G1201010031206,85.1,4.97,9.36
G1201010031207,92.62,0.26,4.41
G1201090020807,89.42,0.51,7.57
G1201130010708,85.08,5.99,0.45
G1200110040902,4.89,81.44,8.15
G1200110010601,62.89,11.39,14.18
G1200110060206,20.49,28.07,43.15
G1200110070405,48.62,3.83,28.44
G1200110110321,7.96,27.25,57.81
G1200710010803,84.75,4.14,5.3
G1200550960602,83.74,0.31,10.12
G1200550960501,57.35,3.55,38.49
G1200860011900,7.16,9.39,82.4
G1200860011800,5.72,13.93,75.46
G1200550960102,45.9,39.64,12.92
G1200550960601,57.86,2.51,31.1
G0500450031007,72.83,10.64,5.89
G0500310000502,65.86,18.34,7.88
G0500310000101,54.11,21.15,21.8
G1201170021306,74.57,0.71,17.69
G1201170021100,20.68,57.57,16.93
G1201170022101,62.52,5.55,29.18
G1200110020405,8.17,29.21,54.83
G1200110042700,39.07,25.04,29.55
G1200110030902,74.93,9.23,14.21
G1200970042702,6.29,7.33,83.51
G1200950014503,25.99,47.03,22.16
G1200950016728,63.14,5.03,24.76
G1200860009020,6.03,0.0,93.43
G1200860009029,4.07,0.0,95.12
G1200860009031,6.5,0.0,90.71
G1200860009028,6.96,0.0,88.25
G1200860009314,1.49,0.0,98.51
G1200860002502,2.58,32.0,65.42
G1200860002404,3.0,3.03,93.44
G0501190003306,48.88,40.59,2.74
G0500570480500,29.18,47.64,20.78
G0500570480400,76.89,10.45,10.33
G0501190002206,66.22,22.78,2.1
G0501190004306,65.83,25.66,3.69
G1200950014502,5.63,71.75,20.12
G1201130010707,89.45,2.22,5.06
G1200730002006,71.12,17.39,5.53
G1200730001300,63.72,12.99,18.67
G1200730001402,20.62,68.54,6.88
G1200950014813,53.07,8.12,23.8
G1200730000904,56.46,29.69,4.8
G1200110043100,56.13,8.26,33.98
G1200110050900,70.38,4.93,19.46
G1200710000504,23.18,19.57,53.47
G1200110070324,16.16,2.78,66.27
G1200860002403,6.04,3.2,90.76
G1200860005102,8.29,5.17,85.84
G1200210010508,74.25,0.09,24.77
G1201050010604,72.57,9.18,15.79
G1200630210800,64.03,25.15,5.28
G1201050011834,71.81,7.02,14.67
G1201050010603,85.13,3.7,7.73
G1201050011204,11.36,66.99,7.37
G0501190004400,75.38,15.05,3.16
G0501190004700,38.76,46.39,10.5
G0501190004600,35.38,57.01,4.71
G0501190003711,71.26,24.65,0.61
G0501250010507,96.52,0.12,2.59
G0501450070402,74.47,19.26,3.6
G0501450070401,85.73,2.44,8.6
G0500450031101,81.8,9.0,6.55
G0500450030303,86.63,0.3,7.15
G0500450030302,97.97,0.63,0.54
G0500450030103,87.5,1.17,6.26
G1200860981000,0.0,0.0,0.0
G1200950016002,85.81,0.93,8.07
G1201330970102,97.47,0.32,0.0
G1200110070323,42.69,4.1,34.59
G1200110061003,72.94,2.66,21.38
G1200110070212,48.91,4.64,23.52
G1200110050316,52.51,30.01,15.81
G1200860012302,10.09,7.04,80.84
G1200860015501,10.5,0.32,89.18
G1200860005503,7.98,0.44,91.25
G1200860009056,10.52,0.65,81.49
G1200860007707,21.19,0.28,78.52
G1200150010302,63.95,17.0,15.13
G1200150990000,0.0,0.0,0.0
G1200630210400,75.61,16.8,4.37
G1200630210700,73.58,18.02,5.73
G1200630210600,31.41,61.4,1.47
G1200630210100,56.36,27.94,13.4
G1200630210200,22.72,69.53,0.6
G1200710010104,92.88,1.0,5.26
G1200150030301,98.1,0.0,1.0
G0500450030404,65.06,25.22,7.56
G0500450030104,95.84,0.91,1.28
G0500450030101,88.62,9.18,0.68
G0500450031102,82.1,7.72,3.3
G0500450030102,89.24,0.0,8.01
G0500450030401,80.43,14.35,2.74
G0500450030402,90.05,3.23,4.83
G0500450030800,69.61,18.24,3.6
G1201330970103,83.48,5.92,9.2
G1200710010306,58.9,2.93,32.63
G1200710030300,77.75,6.17,3.62
G1200710000401,50.31,2.87,46.33
G1200950016406,37.68,22.31,33.38
G1200860008503,8.97,0.0,85.94
G1200860008504,10.1,0.55,88.68
G1200860007607,22.03,0.65,74.67
G1200860008807,6.48,0.0,93.52
G1200860005506,5.96,0.3,93.74
G1200860001705,6.3,0.0,89.95
G1200710010601,74.15,1.34,21.89
G1200710010602,62.9,1.51,33.96
G1200860014702,1.94,0.02,96.79
G1200860008809,6.87,0.09,92.56
G1200860014701,1.06,0.0,88.12
G1200530041302,65.68,6.18,23.53
G1200530041305,96.68,0.0,1.44
G1200910023303,91.95,0.76,6.0
G1200570990000,0.0,0.0,0.0
G1200570012212,34.38,32.14,31.47
G0500450030600,86.25,9.34,1.42
G0500450030900,58.72,26.01,8.63
G0500450031001,67.98,20.3,5.2
G1200710020400,80.87,0.0,3.03
G1200710020501,83.03,2.26,14.71
G1200950014904,10.97,74.06,11.05
G1200050002604,84.95,3.52,3.01
G1200050002608,92.95,0.18,1.21
G1200050002400,64.68,13.88,10.49
G1200860014601,4.22,1.67,94.11
G1200860009102,12.67,12.77,74.56
G1200860005804,2.05,0.19,96.02
G1200860009101,1.33,0.37,98.21
G1200860013201,0.61,0.34,94.74
G1200860009052,4.09,0.0,95.19
G1200860008911,12.5,0.43,85.06
G1200860007708,8.59,0.12,89.83
G1200860008909,4.43,1.31,94.26
G1200570013801,39.66,11.02,47.18
G1200570006103,78.74,6.28,9.85
G1200570011013,44.03,15.28,12.54
G1200570011520,76.55,0.63,16.3
G1200910023308,90.82,2.35,2.72
G1201030027321,79.76,0.49,18.49
G1201030027801,96.25,0.0,3.75
G0500450030403,67.34,25.25,2.92
G0500450030301,88.76,5.8,3.35
G0500510010700,60.7,28.7,9.49
G1200710020502,87.28,0.67,11.37
G1200710020600,71.13,3.01,18.17
G1200950016301,56.56,14.97,17.6
G1200050002300,82.01,11.27,4.21
G1200860006003,8.05,0.53,88.52
G1200860007706,35.09,0.0,62.01
G1200860007709,10.78,0.09,87.65
G1200860006105,16.7,1.98,76.43
G1200860003606,15.45,4.25,77.29
G1200860005305,1.28,1.98,96.74
G1200860003604,16.13,5.43,78.45
G1200860006605,37.47,1.49,61.04
G1200860003605,9.22,4.93,85.62
G1200860007004,19.22,2.6,76.37
G1200860007003,5.27,0.0,92.41
G1200860009051,8.53,1.05,90.42
G1200860008910,5.38,0.66,92.77
G1200860019301,28.97,12.44,52.37
G1200950017013,24.85,7.86,56.85
G1201010030203,70.28,0.0,28.65
G1201010031902,79.47,3.44,11.51
G1201010030202,90.07,1.24,3.44
G1200860005104,2.72,7.1,89.85
G0500510011602,77.59,5.13,7.18
G0500510011601,87.66,2.66,2.39
G0500510011300,60.99,22.82,13.69
G0500510010900,77.72,6.48,11.76
G1200570011614,19.21,8.91,64.49
G1200570980100,0.0,0.0,0.0
G1201030024804,70.39,10.81,7.75
G1201030025417,85.69,0.94,13.37
G1201030025505,49.07,23.86,20.53
G1201030026101,63.81,23.19,10.42
G1201030026912,74.89,1.94,17.27
G1200860005803,0.68,0.65,98.67
G1200860005806,2.17,1.35,95.87
G1200860009060,9.89,0.96,77.91
G1200860003005,0.7,0.0,99.3
G1200860004705,22.44,0.0,76.33
G1200860004704,20.03,0.0,75.97
G1200860009066,9.91,1.75,84.32
G1200860011412,8.34,35.06,55.22
G1200860009058,10.95,0.59,85.09
G1200860008908,3.77,0.0,88.36
G1200860015502,9.66,0.85,89.4
G1200860008810,2.07,0.0,97.93
G1200850001409,93.09,1.86,4.24
G1200860005409,1.33,0.1,98.57
G1200860002705,18.51,5.51,73.51
G1200860005303,0.71,2.65,96.64
G1200860003706,10.35,32.07,55.13
G1200860003707,30.31,1.79,58.95
G1200860006705,24.46,1.05,69.16
G1200860006205,13.49,0.33,84.21
G1200860006201,12.15,3.22,81.22
G1200860006206,28.55,0.27,68.64
G1200860006203,32.74,0.04,66.2
G1200860005403,0.57,8.1,90.92
G1200710001300,60.85,5.92,31.74
G1200710001501,89.89,2.07,6.66
G1200710001601,65.24,3.92,27.44
G0500510011500,56.14,27.41,10.71
G0500510010800,76.93,16.42,1.59
G0500510011400,44.78,23.29,29.38
G0501250010408,63.08,24.01,10.45
G0500310000602,47.49,31.39,10.61
G0500690001402,6.1,93.9,0.0
G1201030027210,93.16,0.42,6.14
G1201330970104,59.72,32.16,6.92
G1201030024411,78.39,6.82,10.67
G1200850001602,92.07,0.0,5.31
G1200850000606,85.07,1.15,8.67
G1201150002724,98.4,0.0,0.7
G1200710001602,95.24,0.49,2.36
G1200860005407,3.41,0.04,96.55
G1200860006503,11.47,0.46,85.65
G1200860006501,10.69,3.1,86.11
G1200350060213,61.04,16.94,16.86
G1200710001701,80.64,0.7,14.6
G1200710020102,91.0,2.4,0.88
G1200950014805,16.47,39.52,22.65
G0500690002000,53.32,45.04,0.34
G0500690000302,68.98,11.37,9.32
