GISJOIN,undergrad_pct
G0400130811800,76.28
G0400130116607,18.46
G0400130116610,25.42
G0400130116611,35.33
G0400130116612,34.02
G0400130422642,46.08
G0400130040533,40.93
G0400130040535,51.26
G0400130114705,0.0
G0400130114704,6.16
G0400130216858,0.0
G0400130216859,62.78
G0400130216860,67.86
G0400130420505,34.24
G0400130420506,20.8
G0400130816004,50.98
G0400130815402,63.5
G0400130815401,52.06
G0400130815502,46.31
G0400130815501,61.39
G0400130112521,20.82
G0400130422225,0.0
G0400130422223,31.43
G0400130112524,16.23
G0400190004337,5.8
G0400190004438,49.69
G0400190004440,53.45
G0400190004436,56.2
G0400190004439,42.94
G0400190004338,24.14
G0400190004129,39.47
G0400190004649,71.62
G0400030002001,22.71
G0400150951602,4.67
G0400270000907,20.48
G0400130092718,7.11
G0400130092720,26.78
G0400130092723,23.58
G0400130216861,82.28
G0400130422650,42.44
G0400130816901,58.1
G0400130817101,40.62
G0400130817102,24.05
G0400130816903,39.82
G0400130107403,22.14
G0400130107404,14.88
G0400130815201,48.82
G0400130109401,4.72
G0400130610302,46.38
G0400130610201,48.64
G0400130422652,20.2
G0400130522801,0.0
G0400130422656,70.96
G0400130422658,74.22
G0400050001104,48.62
G0400050001602,29.51
G0400050002302,36.71
G0400050000902,56.39
G0400050002202,39.49
G0400130092724,15.32
G0400130092802,10.32
G0400130093002,5.7
G0400130093106,10.31
G0400130060904,19.41
G0400130216831,73.15
G0400130216832,73.01
G0400130216834,55.22
G0400130216835,67.05
G0400130217204,55.94
G0400130615201,65.6
G0400130615202,65.0
G0400130614602,30.67
G0400130612301,69.75
G0400130817103,42.19
G0400130319903,57.09
G0400130319904,50.22
G0400130319905,46.78
G0400110960100,17.72
G0400110960300,23.42
G0400110960200,25.25
G0400130106600,66.05
G0400130108200,61.5
G0400130111000,67.24
G0400130113602,13.0
G0400130113900,10.81
G0400130114000,49.39
G0400050000302,19.19
G0400050000901,63.18
G0400050000601,73.88
G0400130217502,63.48
G0400130319103,62.3
G0400130319104,56.87
G0400130319201,32.48
G0400130116732,33.05
G0400130811900,65.14
G0400130812000,53.37
G0400130812200,63.47
G0400130813800,43.03
G0400130814200,56.44
G0400130040537,76.13
G0400130216855,82.81
G0400130040540,17.16
G0400130050620,41.51
G0400210001303,51.08
G0400210002300,10.54
G0400210941300,29.49
G0400210002400,6.61
G0400210000204,34.04
G0400130109300,6.52
G0400130109500,6.08
G0400130109601,1.5
G0400050001601,49.74
G0400050980100,0.0
G0400010945100,8.57
G0400010970300,7.03
G0400130814300,49.92
G0400130422643,47.6
G0400130816100,48.18
G0400130816200,40.17
G0400150952004,19.86
G0400150951601,21.45
G0400130050616,28.99
G0400130050618,50.14
G0400130061056,29.61
G0400130061054,42.89
G0400130061063,0.0
G0400130061059,33.32
G0400130061061,32.82
G0400130108602,31.02
G0400130108802,36.73
G0400130108901,56.45
G0400130111501,7.1
G0400130111502,14.39
G0400130111601,17.17
G0400130111602,24.31
G0400130111700,47.31
G0400130114401,13.13
G0400130114402,12.68
G0400250002007,11.65
G0400250000407,55.7
G0400270980006,37.35
G0400270000501,36.29
G0400270001004,11.4
G0400270001003,9.31
G0400270011114,4.17
G0400010970202,9.82
G0400010970201,15.24
G0400130217501,50.06
G0400130610901,48.71
G0400130050614,28.53
G0400130061057,26.78
G0400130061060,32.66
G0400130061058,18.75
G0400130061055,42.68
G0400130114500,6.66
G0400130114600,0.0
G0400130114800,6.46
G0400130114900,7.29
G0400130217300,81.7
G0400130217400,70.83
G0400130103502,40.2
G0400130103604,45.41
G0400250000208,7.32
G0400250001103,68.21
G0400250001502,6.32
G0400250000211,24.65
G0400250000404,36.59
G0400250000902,10.13
G0400130061031,33.02
G0400130061043,20.21
G0400130083000,13.01
G0400130093200,10.22
G0400130319202,41.63
G0400130319705,42.28
G0400130319706,28.57
G0400130061062,38.93
G0400130613602,60.63
G0400130613601,50.62
G0400130109707,9.65
G0400130109402,2.87
G0400130615002,72.97
G0400130615001,81.14
G0400130617001,0.0
G0400130614601,23.3
G0400130109602,3.9
G0400130109603,3.55
G0400130115200,7.56
G0400130115300,8.37
G0400130115500,4.58
G0400130115600,21.4
G0400130115900,10.67
G0400130116000,25.56
G0400130116100,11.15
G0400130116202,13.68
G0400250001003,13.13
G0400250000406,31.44
G0400250001903,28.17
G0400250001902,34.68
G0400250001202,31.33
G0400250001501,28.52
G0400250001105,35.17
G0400250000209,18.16
G0400250001803,28.82
G0400250001201,30.42
G0400250001804,43.74
G0400250001704,22.63
G0400250000207,18.56
G0400130320100,56.74
G0400130420115,18.89
G0400130420116,6.23
G0400130420214,30.28
G0400130420215,35.69
G0400130420707,25.68
G0400130814600,21.9
G0400130817400,32.43
G0400130612500,58.26
G0400130612402,71.44
G0400130612302,51.61
G0400130610001,28.88
G0400130612401,53.44
G0400130422648,39.82
G0400130216854,86.68
G0400130610202,69.38
G0400130040538,23.15
G0400130112515,33.89
G0400130112522,8.99
G0400130814802,45.65
G0400250000613,23.23
G0400250001904,21.25
G0400250000611,13.18
G0400250000619,18.07
G0400250001705,34.85
G0400250002005,18.58
G0400250001604,45.09
G0400250001605,22.72
G0400130618400,24.97
G0400130618900,29.35
G0400130816800,40.65
G0400130817000,45.32
G0400130817300,72.85
G0400130817500,28.57
G0400270000502,19.61
G0400270000404,1.2
G0400130116734,14.93
G0400130112518,9.01
G0400130723310,65.78
G0400130319710,52.96
G0400130319001,41.82
G0400130112520,13.49
G0400130816001,35.77
G0400130103501,40.59
G0400130103605,64.49
G0400130103606,39.52
G0400130103607,52.9
G0400130108902,37.36
G0400210000215,24.74
G0400250000615,17.0
G0400250000617,14.95
G0400250000502,28.55
G0400250001106,46.64
G0400270001001,22.22
G0400270010907,29.99
G0400130071514,34.39
G0400130040512,21.67
G0400130040513,89.22
G0400130040522,37.83
G0400130112507,4.38
G0400130112508,12.38
G0400130112601,5.06
G0400130112602,1.88
G0400130112700,1.89
G0400130422226,0.0
G0400130422224,0.0
G0400130109706,3.16
G0400130113702,15.46
G0400130981000,0.0
G0400130050613,13.56
G0400130114100,83.99
G0400130114200,17.97
G0400130114302,2.23
G0400130319906,67.31
G0400130319910,71.35
G0400130320001,49.17
G0400130319908,40.46
G0400130319909,66.3
G0400130320007,43.26
G0400130071909,22.35
G0400250000618,49.16
G0400250000701,29.93
G0400250000301,28.86
G0400250000702,19.44
G0400250000206,20.31
G0400250002006,43.46
G0400250000804,33.04
G0400130040523,59.02
G0400130040524,38.89
G0400130420708,27.81
G0400130420709,14.79
G0400130420710,25.38
G0400130421001,24.89
G0400130421303,15.7
G0400130421701,13.81
G0400130421702,14.67
G0400130422221,35.46
G0400130610903,54.36
G0400130040532,39.98
G0400130116736,31.05
G0400130061050,23.35
G0400130112516,11.75
G0400130816003,37.14
G0400130816502,50.35
G0400130107001,8.21
G0400130522802,39.39
G0400130815203,62.11
G0400130107002,23.3
G0400130816902,51.72
G0400130113800,45.33
G0400130040539,30.82
G0400130112523,15.52
G0400250000405,42.08
G0400250001004,41.1
G0400250001104,43.2
G0400130216807,70.54
G0400120020501,8.09
G0400120020201,11.54
G0400120020202,27.41
G0400270000403,17.55
G0400130071903,32.27
G0400130071906,23.05
G0400130112517,26.13
G0400130050617,16.29
G0400130523008,24.79
G0400130523007,33.63
G0400130116738,42.75
G0400130980900,32.26
G0400210000316,40.32
G0400210000802,34.33
G0400210000307,25.07
G0400210000604,16.55
G0400210002001,20.92
G0400250001901,0.82
G0400250000501,43.47
G0400250000901,5.98
G0400250000614,17.28
G0400250000616,18.97
G0400250000302,20.95
G0400130092705,17.25
G0400130092708,31.8
G0400130092711,21.23
G0400130092712,22.11
G0400130112502,1.51
G0400130610902,55.15
G0400130422653,17.26
G0400130422654,50.56
G0400130082212,12.96
G0400130040541,23.15
G0400130723309,23.06
G0400130116616,21.78
G0400130723311,35.05
G0400130116617,43.03
G0400130116735,9.38
G0400130071910,17.78
G0400130103216,58.38
G0400130103217,61.45
G0400130103302,32.17
G0400130103303,37.43
G0400130103304,12.62
G0400130103305,8.84
G0400130103306,11.78
G0400130103400,33.54
G0400130108400,60.93
G0400130108601,29.37
G0400250000803,8.64
G0400250000612,7.44
G0400250000210,17.81
G0400250000205,15.48
G0400250000403,20.0
G0400130618300,16.88
G0400130116605,32.94
G0400130116606,35.01
G0400130010104,77.27
G0400130816904,42.37
G0400130816005,49.0
G0400130422647,52.11
G0400130422657,47.45
G0400130816002,59.75
G0400130319708,38.65
G0400130116737,49.81
G0400130061052,32.27
G0400130116615,21.12
G0400130040536,55.27
G0400130050621,13.56
G0400130010103,45.75
G0400170964202,21.3
G0400170940014,10.9
G0400170940015,10.46
G0400170940302,23.62
G0400170964201,20.32
G0400170963400,24.26
G0400130106400,48.62
G0400130112900,27.3
G0400130113000,57.61
G0400130113202,22.53
G0400130113601,30.52
G0400130421202,25.59
G0400130319902,58.7
G0400130811200,48.06
G0400130216851,71.0
G0400130613000,67.12
G0400130619100,13.71
G0400130811400,49.78
G0400130815700,46.36
G0400130816700,51.42
G0400130816302,58.19
G0400130815601,64.29
G0400130814801,41.52
G0400130815202,41.18
G0400130619602,24.86
G0400130619601,0.0
G0400130113701,27.19
G0400130061048,28.16
G0400130617002,29.43
G0400130061064,44.19
G0400130061053,22.8
G0400130061049,31.6
G0400130050615,14.3
G0400130319707,0.0
G0400130319709,0.0
G0400130116614,17.79
G0400130610002,50.53
G0600730013906,27.89
G0600730006801,54.34
G0600730009802,52.15
G0600730018801,45.6
G0600730002301,44.94
G0600730002709,20.07
G0600730002302,5.77
G0600730018520,21.61
G0600730018523,33.75
G0600730018521,38.52
G0600730017071,80.4
G0600730019702,31.35
G0600730019601,30.91
G0600730013907,19.35
G0600730013908,23.2
G0600730013909,19.06
G0600730014001,17.53
G0600730019206,17.98
G0600730019404,14.55
G0600730019905,36.74
G0600730020107,22.97
G0600730020401,59.03
G0600730002401,34.8
G0600730002402,18.26
G0600730002501,20.93
G0600730002705,36.41
G0600730002707,9.31
G0600730002708,12.51
G0600730003114,34.01
G0600730017047,71.5
G0600730009704,60.12
G0600730015501,35.45
G0600730019303,28.26
G0600730019208,38.8
G0600730020807,38.36
G0600730019405,22.91
G0600370124500,50.16
G0600370301203,56.23
G0600370127910,17.29
G0600370123205,22.3
G0600370108103,50.3
G0600370575101,17.19
G0600370900102,8.78
G0600370570001,31.0
G0600370310800,48.01
G0600730020806,24.99
G0600730020404,34.01
G0600730020705,27.64
G0600730003115,17.34
G0600370134305,11.36
G0600370920020,34.83
G0600370910706,10.62
G0600370910601,5.67
G0600730020902,25.7
G0600730003401,27.6
G0600730017033,71.91
G0600730020305,47.27
G0600730020710,62.38
G0600730009502,63.01
G0600370311700,57.93
G0600370311802,50.45
G0601110005502,42.41
G0601110005503,41.89
G0601110005504,36.64
G0601110005700,66.4
G0600790010902,52.56
G0600790011101,51.67
G0600730020805,13.9
G0600370620301,76.67
G0600370540502,4.26
G0600370242600,2.6
G0600370920314,41.57
G0600370910804,19.32
G0600370575102,13.42
G0600370543201,17.92
G0600370553602,18.74
G0600370401304,54.02
G0600370620001,56.68
G0600370535604,9.73
G0600370532900,5.42
G0600730002601,13.33
G0600650042728,16.85
G0600730009400,36.22
G0600730002602,16.79
G0600730002702,40.07
G0600790011103,60.92
G0600790010701,36.85
G0601110005901,51.67
G0600730014002,29.05
G0600730014101,23.69
G0600730014102,25.71
G0600710000821,36.87
G0600730000100,81.86
G0600730016610,37.38
G0600730016613,35.45
G0600730016614,35.84
G0600730016615,31.29
G0600730017020,70.98
G0600370400501,57.01
G0600370401303,62.68
G0600370576302,20.63
G0600370460401,47.28
G0600370910002,5.21
G0600730002710,15.32
G0600730002801,63.68
G0600370143902,73.22
G0600730014200,17.3
G0600730014601,24.56
G0600730015704,16.0
G0600730019501,4.6
G0600730001600,36.83
G0600730001700,38.54
G0600730003107,28.23
G0600730003108,19.5
G0600370117404,44.65
G0600370123203,14.45
G0600370237600,3.26
G0600370204410,7.95
G0600370296220,29.45
G0600370228500,3.81
G0600370183810,36.22
G0600730009509,62.19
G0600730010012,16.67
G0600730015301,31.63
G0600730001900,65.94
G0600730002001,69.41
G0600730011902,15.28
G0600370141700,81.58
G0600370311500,66.73
G0600370123420,31.2
G0600370134101,21.91
G0600730002905,45.99
G0600730019502,8.82
G0600730019804,57.38
G0600730019805,31.03
G0600730021302,37.31
G0600730009504,72.63
G0600730019205,19.19
G0600370460501,89.35
G0600370575803,14.31
G0600370621201,73.59
G0600370554405,14.41
G0600370131400,33.78
G0600370131600,29.64
G0600370131900,40.01
G0600370302103,43.22
G0600730012401,23.32
G0600730013903,24.13
G0600730014400,17.1
G0600730003201,10.29
G0600730003202,14.48
G0600650042622,28.82
G0600650042724,32.43
G0600730020019,33.18
G0600730010005,20.1
G0600730017041,51.68
G0600730014804,48.9
G0600730010800,70.87
G0600730008902,57.2
G0600370262303,91.67
G0600370191410,36.29
G0600370541606,7.17
G0600370234800,11.19
G0600370500600,11.99
G0600370141600,82.68
G0600730015200,52.69
G0600730015405,38.72
G0600730017046,72.98
G0600730015602,40.74
G0600730019103,41.53
G0600730013801,36.9
G0600730008346,84.57
G0600730007100,57.68
G0600730006802,45.65
G0600730020023,36.66
G0600370533403,15.06
G0600370570601,9.28
G0600370980021,73.68
G0600370211802,43.97
G0600370262100,82.78
G0600370191720,19.71
G0600370194300,70.53
G0600370122420,14.92
G0600370128220,37.5
G0600370297201,19.52
G0600730016809,24.0
G0600730016901,32.73
G0600730017044,81.83
G0600730017049,37.09
G0600730020105,39.05
G0600730016807,22.56
G0600730018904,18.61
G0600730015802,9.89
G0600730017810,68.25
G0600730020903,29.96
G0600730014300,17.03
G0600730014500,31.0
G0600730018803,41.25
G0600370189903,61.93
G0600370194101,68.58
G0600370111205,42.32
G0600370265602,81.83
G0600370115403,24.93
G0600370603802,24.83
G0600370125502,63.06
G0600370127103,34.13
G0600370127603,21.89
G0600370128101,25.5
G0600730008310,80.66
G0600730013504,36.46
G0600730015100,35.82
G0600730016608,25.81
G0600730008324,76.28
G0600730008312,82.81
G0600730017403,71.99
G0600730013701,46.64
G0600730020904,35.44
G0600730016806,17.31
G0600370127711,32.84
G0600370127803,33.24
G0600370127806,30.22
G0600370128601,38.4
G0600370128602,57.3
G0600370128802,54.42
G0600290003815,28.02
G0600290005409,44.2
G0600290003824,30.49
G0600290005804,15.58
G0600290005512,13.55
G0600290005806,40.37
G0600730020021,29.74
G0600730020024,23.09
G0600730020025,42.94
G0600730020106,28.05
G0600730016616,31.81
G0600730008311,82.21
G0600730002002,69.78
G0600730002100,61.12
G0600730019602,29.36
G0600730019203,36.25
G0600730021204,42.9
G0600290005803,26.42
G0600290005406,46.42
G0600290005410,21.23
G0600290005408,35.41
G0600290002503,0.0
G0600290002305,2.95
G0600290003132,10.55
G0600370273502,79.85
G0600370131702,40.86
G0600370132002,35.83
G0600370132101,40.14
G0600370461502,32.72
G0600370273902,77.13
G0600730009103,67.52
G0600730008328,82.49
G0600730006500,54.12
G0600730018511,34.0
G0600730019904,42.56
G0600650041804,45.51
G0600650041805,36.23
G0600730003207,30.19
G0600730019107,24.1
G0600730008347,50.21
G0600730005000,6.76
G0600370275102,33.67
G0600370275603,60.44
G0600370462201,53.8
G0600370461901,38.91
G0600370461902,77.42
G0600370462002,22.59
G0600370462202,78.67
G0600370462301,41.42
G0600370127102,18.28
G0600370231720,6.53
G0600730008305,65.96
G0600730004501,44.36
G0600730003204,29.43
G0600730016609,29.47
G0600730020108,13.23
G0600650041807,25.37
G0600650041808,45.51
G0600730002201,19.84
G0600730002202,15.72
G0600370301000,46.12
G0600730018516,26.95
G0600730014803,45.4
G0600730003003,21.96
G0600730013702,22.02
G0600730017106,73.61
G0600730016902,24.92
G0600370403317,53.39
G0600370212410,35.1
G0600370482201,33.93
G0600370482202,40.54
G0600370462302,67.08
G0600370463602,79.22
G0600370403802,31.59
G0600370482301,24.78
G0600370482303,30.53
G0600730020109,13.88
G0600730020202,8.35
G0600730020206,9.63
G0600730020207,13.45
G0600730018903,14.6
G0600730018905,15.51
G0600730018906,20.49
G0600730019105,34.94
G0600730017010,57.82
G0600730016811,19.54
G0600730020708,47.04
G0600370554513,68.9
G0600370262200,91.78
G0600370297110,16.94
G0600370400603,39.47
G0600730013605,63.72
G0600730020015,64.83
G0600730019301,39.27
G0600730019403,32.39
G0600730019902,27.99
G0600730008313,73.37
G0600730018700,28.49
G0600730019701,40.42
G0600730020405,66.79
G0600370402200,31.89
G0600370408623,40.82
G0600370430801,58.72
G0600730017063,80.18
G0600730009706,61.44
G0600730015406,39.63
G0600290003806,53.4
G0600290005600,14.29
G0600290004500,2.37
G0600290006004,13.52
G0600290005700,52.09
G0600290005104,47.86
G0600290000505,39.75
G0600290003810,49.11
G0600290003303,11.54
G0600290003900,35.9
G0400150952802,14.97
G0400150953301,23.71
G0400150952902,10.34
G0501310001311,48.79
G0501310001312,32.15
G0501310001306,48.2
G0500810030302,2.58
G0500810030301,34.44
G0600650042730,9.93
G0600650042731,11.83
G0600290003808,33.13
G0600290003811,22.49
G0600290003812,43.94
G0600290004101,21.46
G0600370301400,55.63
G0600370301501,47.72
G0600370301502,40.5
G0600370301601,30.08
G0600370301701,42.59
G0400150953001,15.07
G0400150952901,21.43
G0400150953302,9.48
G0500810030104,27.46
G0500330020207,33.02
G0500330020205,16.06
G0500330020602,17.16
G0500330020102,29.15
G0500330020601,24.42
G0500330020208,17.47
G0500330020206,12.56
G0501270950200,17.04
G0600650042733,36.66
G0600650042737,24.77
G0600650042745,18.3
G0600650043007,30.13
G0600370301602,33.32
G0600370301702,40.21
G0600290004102,1.08
G0600370302002,45.45
G0600290002804,35.7
G0600730018504,55.54
G0600730020801,41.16
G0600730018608,38.54
G0600730005900,58.63
G0400150953403,31.91
G0400150953404,18.44
G0400150951504,49.95
G0500910020100,20.08
G0500910980000,0.0
G0501130950300,14.26
G0501130950100,24.75
G0501130950600,12.84
G0501130950500,17.56
G0501130950400,24.74
G0600290004402,2.89
G0600290004901,7.04
G0600730020811,38.2
G0600370262601,78.41
G0600650043246,45.5
G0600650043254,31.19
G0600650043265,45.28
G0600650043267,44.25
G0600650043272,39.82
G0600730020500,23.21
G0600730019001,32.94
G0600290002806,51.05
G0600290002807,53.08
G0600290003203,27.16
G0600290003400,5.89
G0600290003500,13.15
G0400150951503,39.56
G0400150952502,5.68
G0400150952501,16.93
G0400150952702,7.75
G0400150954801,36.73
G0600730010015,37.12
G0600730020810,36.4
G0600730021900,10.59
G0600650041913,40.41
G0600650043008,13.96
G0600650043813,9.54
G0600650044516,15.42
G0600290000906,6.38
G0600290000907,20.37
G0600290000908,29.87
G0600730018518,12.91
G0600730018519,9.62
G0600290000102,13.63
G0600730020706,47.27
G0600730000700,77.57
G0400150953603,21.26
G0400150950708,12.91
G0400150953604,43.75
G0400150954802,34.84
G0400190004426,48.91
G0500330020204,22.38
G0600730020026,51.79
G0600730020028,10.99
G0600730013421,41.38
G0600290005402,47.95
G0600290000909,27.81
G0601110007516,50.42
G0601110004507,4.42
G0601110001901,42.47
G0601110004508,6.69
G0601110002302,14.17
G0601110002301,20.13
G0600730001100,68.41
G0600790010202,19.56
G0600790011501,40.87
G0600790011600,63.01
G0600790012503,32.03
G0400150953902,30.62
G0400150952005,0.0
G0400150953406,8.28
G0400150950602,9.6
G0400150955002,13.32
G0400150950601,5.34
G0400150950603,2.01
G0600710008402,46.79
G0600710003506,6.08
G0600730000400,57.1
G0600830000302,49.03
G0601110004200,17.56
G0601110003615,53.33
G0600290000905,23.28
G0601110003301,26.3
G0601110005804,67.71
G0601110001510,48.65
G0601110005307,53.95
