,GISJOIN,pct_subprime,average_income,weight
492,G0100730013100,0.2068636796949475,43.2230695900858,1049
493,G0100730013200,0.18770764119601324,43.294019933554814,1204
494,G0100730013300,0.22612359550561797,43.35674157303371,712
495,G0100730013400,0.18213507625272327,58.02875816993464,2295
496,G0100730013601,0.19653179190751438,50.00231213872832,865
497,G0100730013801,0.24668874172185426,43.50662251655629,604
498,G0100730013901,0.1729166666666666,49.704166666666666,480
499,G0100730013902,0.17919075144508667,49.465895953757226,865
500,G0100730014000,0.13579212070410726,65.80916457110925,3579
501,G0100730014102,0.13902271163110796,60.60289057123193,1453
502,G0100730014104,0.1443965517241379,60.702586206896555,928
503,G0100730014105,0.1487039563437926,59.129604365620736,1466
504,G0100730014203,0.11554026709834075,77.11149332254148,4942
505,G0100730014204,0.09062661833247017,86.04220611082341,3862
506,G0100730014301,0.13926940639269403,58.098173515981735,1314
507,G0100730014302,0.10602678571428566,82.05357142857143,896
508,G0100730014403,0.06445937300063975,103.77287268074217,6252
509,G0100730014404,0.06210465784933866,89.0333525014376,1739
510,G0100730014405,0.06963788300835651,74.4363974001857,1077
511,G0100730014406,0.053360697793740336,98.0302719343253,1949
512,G0100730014407,0.07085916740478294,89.00177147918512,1129
513,G0100750030000,0.12444444444444441,49.42222222222222,450
514,G0100750030100,0.11656441717791409,60.420245398773005,652
515,G0100750030200,0.18571428571428567,72.72678571428571,560
516,G0100770010100,0.16312056737588648,70.56028368794327,141
517,G0100770010200,0.15596330275229353,62.74311926605505,327
518,G0100770010300,0.1635220125786163,35.327044025157235,159
519,G0100770010400,0.11710037174721186,63.0910780669145,538
520,G0100770010600,0.16774193548387092,59.36774193548387,465
521,G0100770010700,0.18670886075949364,48.25316455696203,316
522,G0100770010800,0.16219667943805874,41.50574712643678,783
523,G0100770010900,0.10877192982456135,58.91842105263158,1140
524,G0100770011000,0.18229166666666663,47.65833333333333,960
525,G0100770011100,0.10874490258269137,69.2501132759402,2207
526,G0100770011200,0.12203389830508471,58.27231638418079,885
527,G0100770011300,0.1747126436781609,51.793103448275865,435
528,G0100770011400,0.14224446032880625,53.578270192995,1399
529,G0100770011501,0.0829053558327219,93.17168011738812,1363
530,G0100770011502,0.11609756097560976,67.94926829268293,1025
531,G0100770011601,0.11182001343183343,72.42411014103425,2978
532,G0100770011602,0.1558044806517311,56.09470468431772,982
533,G0100770011700,0.1590909090909091,52.46650717703349,836
534,G0100770011800,0.15326902465166128,63.51339764201501,1866
535,G0100790979100,0.14252873563218388,59.66436781609195,435
536,G0100790979200,0.12581547064305681,55.84063373718546,1073
537,G0100790979300,0.16894018887722975,54.32109129066107,953
538,G0100790979400,0.14650934119960668,51.27236971484759,1017
539,G0100790979500,0.13824561403508767,52.18245614035088,1425
540,G0100790979600,0.15045719035743965,57.65336658354115,1203
541,G0100790979700,0.13439635535307512,52.71753986332574,439
542,G0100790979800,0.15769712140175215,52.41301627033792,799
543,G0100790979900,0.1868421052631579,54.1578947368421,380
544,G0100810040200,0.06103286384976519,111.45352112676056,1065
545,G0100810040300,0.05695142378559458,93.18257956448912,597
546,G0100810040400,0.05415430267062312,104.97181008902078,1348
547,G0100810040500,0.05774165953806666,111.90034217279727,2338
548,G0100810040601,0.20385050962627405,119.98754246885618,883
549,G0100810040602,0.10270270270270264,89.63783783783784,555
550,G0100810040700,0.018292682926829205,198.96951219512195,164
551,G0100810040800,0.07885304659498207,212.0179211469534,279
552,G0100810040900,0.06737425011536681,90.57129672358099,2167
553,G0100810041000,0.12374185908821783,97.0,1689
554,G0100810041100,0.0917005223447475,76.62333139872315,1723
555,G0100810041200,0.09714285714285709,77.35619047619048,1575
556,G0100810041300,0.10972850678733025,60.32692307692308,884
557,G0100810041400,0.18511066398390338,46.95573440643863,497
558,G0100810041600,0.1095334685598377,55.107505070993916,493
559,G0100810041700,0.14022471910112355,60.46921348314607,2225
560,G0100810041800,0.13118664281454975,69.71317829457364,1677
561,G0100810041900,0.107096212451023,72.79233783195473,2297
562,G0100810042001,0.12611297620785283,57.8265946577142,6851
563,G0100810042002,0.10294828419526338,80.11744804253263,2069
564,G0100810042100,0.12923649906890125,70.78845437616387,2685
565,G0100830020100,0.12577244638313337,59.25554343874955,2751
566,G0100830020200,0.1420192710515291,51.858818600754084,2387
567,G0100830020300,0.14301929625425644,60.18615209988649,881
568,G0100830020401,0.10346820809248554,69.21907514450866,1730
569,G0100830020402,0.1124818577648766,59.717706821480405,1378
570,G0100830020500,0.10874200426439226,48.859275053304906,469
571,G0100830020600,0.127906976744186,46.87855297157623,774
572,G0100830020700,0.1258278145695364,51.26158940397351,302
573,G0100830020801,0.08307692307692302,67.96307692307693,1950
574,G0100830020802,0.08863025962399278,72.12981199641898,2234
575,G0100830020900,0.11442786069651738,87.4589552238806,804
576,G0100830021000,0.15008726003490397,52.05759162303665,573
577,G0100830021100,0.11400247831474591,74.76703841387857,1614
578,G0100830021200,0.07252531852335833,83.44952629859523,3061
579,G0100850980800,0.15912636505460218,70.48829953198128,641
580,G0100850981000,0.16801292407108234,49.84814216478191,619
581,G0100850981100,0.22666666666666663,44.19555555555556,225
582,G0100850981200,0.3369565217391304,44.928260869565214,460
583,G0100870981400,0.16599190283400803,56.83400809716599,247
584,G0100870981500,0.13358070500927643,55.20593692022263,539
585,G0100870981600,0.13080168776371298,56.29641350210971,948
586,G0100870981700,0.13333333333333328,43.266666666666666,15
587,G0100870981800,0.1773399014778325,47.04433497536946,203
588,G0100870981900,0.13173652694610774,45.67964071856287,334
589,G0100870982000,0.16612377850162863,59.28990228013029,307
590,G0100870982100,0.18348623853211005,48.4434250764526,327
591,G0100870982200,0.11751662971175159,61.20620842572062,451
592,G0100870982300,0.14335664335664336,43.74825174825175,286
593,G0100890000100,0.045833333333333316,153.42916666666667,480
594,G0100890000201,0.1705426356589147,47.42635658914729,129
595,G0100890000202,0.20886075949367083,48.719936708860764,632
596,G0100890000301,0.1740294511378848,47.595046854083,1494
597,G0100890000302,0.1832319134550372,46.06828938471941,1479
598,G0100890000401,0.1947194719471947,54.07920792079208,303
599,G0100890000402,0.17200674536256316,54.145587408656546,1779
600,G0100890000501,0.18372379778051787,51.99260172626387,811
601,G0100890000502,0.17164179104477606,46.67723880597015,1072
602,G0100890000503,0.17567567567567563,47.90909090909091,814
603,G0100890000601,0.16516516516516508,53.25825825825826,666
604,G0100890000602,0.19130434782608693,48.16024844720497,805
605,G0100890000701,0.18022657054582905,53.913491246138,971
606,G0100890000702,0.15762273901808785,53.56847545219638,774
607,G0100890000800,0.1461538461538461,54.08974358974359,390
608,G0100890000901,0.08735491753207082,72.85461209529628,1637
609,G0100890000902,0.10326086956521736,70.09057971014492,552
610,G0100890001000,0.08294930875576029,82.32626728110598,1085
611,G0100890001100,0.10091743119266051,61.477064220183486,109
612,G0100890001200,0.14285714285714282,55.65156794425087,287
613,G0100890001300,0.1713688610240334,61.596656217345874,957
614,G0100890001400,0.09224011713030743,71.76939970717423,1366
615,G0100890001500,0.1267772511848341,54.21090047393365,844
616,G0100890001600,0.0,175.07142857142858,14
617,G0100890001700,0.07539118065433852,100.95305832147938,703
618,G0100890001801,0.07081339712918655,127.46794258373205,1045
619,G0100890001901,0.054414784394250466,162.37679671457906,974
620,G0100890001902,0.04230769230769229,198.28846153846155,260
621,G0100890001903,0.04578754578754573,153.06227106227107,546
622,G0100890002000,0.08581644815256252,70.97854588796186,839
623,G0100890002100,0.1107142857142857,57.88214285714286,280
624,G0100890002200,0.10273972602739723,64.4486301369863,292
625,G0100890002300,0.14337240757439132,55.81244364292155,1109
626,G0100890002400,0.1494845360824742,50.95747422680412,776
627,G0100890002501,0.17326732673267325,76.58910891089108,202
628,G0100890002502,0.17073170731707313,52.66463414634146,328
629,G0100890002600,0.0622837370242214,80.05882352941177,578
630,G0100890002701,0.050561797752808925,77.0880149812734,534
631,G0100890002721,0.046894803548795924,97.15589353612167,789
632,G0100890002722,0.07080924855491327,93.34393063583815,692
633,G0100890002801,0.07836644591611475,62.09823399558499,906
634,G0100890002802,0.09281767955801101,68.89116022099448,1810
635,G0100890002911,0.06569343065693423,73.49361313868613,1096
636,G0100890002912,0.09833795013850412,88.62603878116344,722
637,G0100890002921,0.0743380855397148,77.2021384928717,1964
638,G0100890002922,0.0755857898715041,82.44595616024188,1323
639,G0100890010100,0.0937597993101285,70.1150830981499,3189
640,G0100890010200,0.09043778801843315,65.37672811059907,1736
641,G0100890010301,0.1373932417378388,61.13962124025251,2693
642,G0100890010302,0.11676909569798066,64.43371378402107,1139
643,G0100890010401,0.12544080604534003,53.29219143576826,1985
644,G0100890010402,0.11473522640061393,64.09132770529547,2606
645,G0100890010501,0.09578173374613,76.61493808049535,5168
646,G0100890010502,0.10399999999999997,79.41066666666667,750
647,G0100890010611,0.07359389895138224,79.15424213536701,5245
648,G0100890010612,0.09962546816479396,70.17528089887641,1335
649,G0100890010621,0.08416921064108149,94.7426951591801,2293
650,G0100890010622,0.09634551495016606,79.81893687707641,1806
651,G0100890010701,0.1064916119620714,67.01896425966447,2742
652,G0100890010702,0.11527832609553884,67.8503750493486,2533
653,G0100890010800,0.08644501278772374,72.95601023017903,3910
654,G0100890010901,0.04768177028450994,119.98419388830348,3796
655,G0100890010902,0.10810810810810807,74.21725571725571,962
656,G0100890011011,0.05353037766830866,94.76256157635468,3045
657,G0100890011012,0.052741514360313255,121.67310704960836,1915
658,G0100890011013,0.06558265582655821,86.31165311653116,1845
659,G0100890011014,0.055787111253606886,94.48765630009616,3119
660,G0100890011021,0.07259259259259254,84.75259259259259,675
661,G0100890011022,0.10565723793677202,71.97088186356073,1202
662,G0100890011100,0.03571428571428571,135.64285714285714,28
663,G0100890011200,0.06403118040089081,91.57405345211582,1796
664,G0100890011300,0.10782241014799153,72.13671599718111,1419
665,G0100890011400,0.12944664031620548,54.23814229249012,1012
666,G0100910982900,0.21386430678466073,49.04277286135693,678
667,G0100910983000,0.1725352112676056,54.19718309859155,568
668,G0100910983100,0.15624999999999997,44.385416666666664,288
669,G0100910983200,0.23012552301255226,47.08786610878661,239
670,G0100910983300,0.21317829457364337,53.36046511627907,258
671,G0100910983400,0.16406249999999997,69.65066964285714,896
672,G0100930984000,0.3139013452914798,50.22122571001495,669
673,G0100930984100,0.2676470588235294,57.94117647058823,340
674,G0100930984200,0.1421052631578947,46.7,190
675,G0100930984300,0.14262023217247097,53.83250414593699,603
676,G0100930984400,0.16010498687664038,56.249343832021,762
677,G0100930984500,0.1746031746031746,47.317460317460316,189
678,G0100930984600,0.11441647597254001,50.33180778032037,437
679,G0100930984700,0.15999999999999995,59.89333333333333,975
680,G0100950030100,0.23392857142857137,64.00714285714285,560
681,G0100950030201,0.12477064220183481,66.69357798165137,1090
682,G0100950030202,0.11597729115977287,92.72262773722628,1233
683,G0100950030300,0.1463119709794437,68.72793228536881,1654
684,G0100950030400,0.15079365079365076,64.30009920634922,2016
685,G0100950030500,0.15741305674191577,58.779133618059795,1639
686,G0100950030600,0.1260623229461756,72.82648725212465,1412
687,G0100950030700,0.16930881420418517,80.77679137603043,1577
688,G0100950030801,0.17505995203836927,74.14508393285372,834
689,G0100950030802,0.16653756777691708,50.096049573973666,1291
690,G0100950030901,0.15420343706456105,51.80260102183001,2153
691,G0100950030902,0.14777878513145962,63.59020852221215,1103
692,G0100950031000,0.15976331360946744,51.67948717948718,1014
693,G0100950031100,0.1936872309899569,52.83787661406026,697
694,G0100950031200,0.14285714285714282,55.20681063122924,1204
695,G0100970000200,0.07926829268292676,94.88414634146342,328
696,G0100970000401,0.14685314685314682,33.88811188811189,143
697,G0100970000402,0.0,27.6,5
698,G0100970000500,0.200956937799043,35.26794258373206,209
699,G0100970000600,0.20909090909090905,38.415151515151514,330
700,G0100970000701,0.14999999999999997,44.425,520
701,G0100970000702,0.13805309734513269,40.727433628318586,565
702,G0100970000800,0.16634615384615384,45.8423076923077,1040
703,G0100970000901,0.11618257261410785,76.350622406639,482
704,G0100970000902,0.10533515731874141,78.12585499316006,731
705,G0100970000903,0.1804511278195488,71.54511278195488,532
706,G0100970001001,0.14454976303317532,83.07582938388626,422
707,G0100970001002,0.10450450450450448,77.6900900900901,555
708,G0100970001100,0.18809523809523804,50.69285714285714,420
709,G0100970001200,0.23232323232323226,52.84848484848485,198
710,G0100970001302,0.1942307692307692,42.78076923076923,520
711,G0100970001400,0.17256637168141592,37.785398230088504,452
712,G0100970001501,0.21621621621621617,44.90810810810811,185
713,G0100970001502,0.26388888888888884,37.236111111111114,72
714,G0100970001600,0.27027027027027023,41.21621621621622,37
715,G0100970001700,0.14933837429111527,55.20793950850662,1058
716,G0100970001800,0.1741573033707865,50.610955056179776,712
717,G0100970001901,0.16108247422680408,52.88015463917526,776
718,G0100970001902,0.16666666666666666,56.145604395604394,1092
719,G0100970002000,0.13435700575815737,80.22456813819578,521
720,G0100970002100,0.17864923747276684,42.95061728395062,1377
721,G0100970002200,0.18985695708712613,43.65669700910273,769
722,G0100970002301,0.18154311649016638,46.963691376701966,661
723,G0100970002302,0.1895551257253385,40.177949709864606,517
724,G0100970002400,0.18712955122777306,52.89754445385267,1181
725,G0100970002501,0.09132420091324198,73.57534246575342,1533
726,G0100970002502,0.08479532163742687,85.73245614035088,684
727,G0100970002600,0.18480138169257337,47.597582037996546,579
728,G0100970002700,0.19087136929460577,47.32780082987552,482
729,G0100970002800,0.165474060822898,56.28890876565295,1118
730,G0100970002900,0.13755020080321279,53.72289156626506,996
731,G0100970003000,0.10416666666666662,73.85576923076923,624
732,G0100970003100,0.09489051094890508,75.01094890510949,1096
733,G0100970003202,0.15519568151147095,53.62618083670715,741
734,G0100970003203,0.11058263971462541,62.984542211652794,841
735,G0100970003204,0.0,61.43589743589744,39
736,G0100970003205,0.18613138686131384,49.14233576642336,548
737,G0100970003301,0.08219178082191779,102.46232876712328,292
738,G0100970003302,0.06651376146788983,140.02408256880733,872
739,G0100970003402,0.201042442293373,47.83842144452718,1343
